NAICS2017 Label,Number Employed,Name,GEO ID,Population,Broadband (%),Year,Percent Employed
Administrative and support and waste management and remediation services,27969.0,"Pima County, Arizona",0500000US04019,1007257.0,89.244461,2017,2.7767491315523247
Administrative and support and waste management and remediation services,216446.0,"Maricopa County, Arizona",0500000US04013,4155501.0,87.293696,2017,5.208661963984607
Administrative and support and waste management and remediation services,194.0,"Gila County, Arizona",0500000US04007,53145.0,44.711539,2017,0.3650390441245649
Administrative and support and waste management and remediation services,94.0,"Graham County, Arizona",0500000US04009,37700.0,51.310861,2017,0.2493368700265252
Administrative and support and waste management and remediation services,374.0,"Santa Cruz County, Arizona",0500000US04023,46358.0,50.59171900000001,2017,0.8067647439492645
Administrative and support and waste management and remediation services,1622.0,"Cochise County, Arizona",0500000US04003,126516.0,82.40422600000002,2017,1.2820512820512822
Administrative and support and waste management and remediation services,54.0,"La Paz County, Arizona",0500000US04012,20477.0,28.333333000000003,2017,0.263710504468428
Administrative and support and waste management and remediation services,1763.0,"Mohave County, Arizona",0500000US04015,204691.0,86.169481,2017,0.8612982495566488
Administrative and support and waste management and remediation services,109.0,"Apache County, Arizona",0500000US04001,71602.0,41.24437,2017,0.15223038462612776
Administrative and support and waste management and remediation services,1721.0,"Coconino County, Arizona",0500000US04005,138639.0,77.26070299999998,2017,1.2413534431148523
